Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2009-01-16;6;10;11;13;18;25;30;36;39;40;43;44;47;51;55;57;58;65;66;68
2009-01-15;3;4;5;6;12;21;25;26;29;30;31;33;34;35;36;43;44;45;65;66
2009-01-14;3;7;8;15;22;24;26;28;33;36;43;44;49;54;57;58;61;62;67;70
2009-01-13;1;3;4;15;23;24;26;33;36;37;38;41;46;47;51;53;55;58;68;69
2009-01-12;5;9;13;14;23;24;26;29;30;31;32;46;49;50;53;55;57;59;66;67
2009-01-10;3;7;13;15;22;24;28;31;33;37;38;42;43;44;46;47;56;62;64;65
2009-01-09;1;2;12;13;15;21;28;35;38;41;43;46;49;52;55;58;59;60;61;69
2009-01-08;5;6;9;13;24;25;27;34;37;38;40;42;44;46;49;54;57;60;62;63
2009-01-07;3;8;10;13;19;27;28;29;30;39;40;42;44;46;49;51;56;58;65;66
2009-01-06;1;4;11;13;14;18;22;24;26;27;30;32;40;41;46;47;49;51;65;69
2009-01-05;5;12;13;14;18;19;20;27;28;35;37;40;42;43;46;53;54;63;64;68
2009-01-03;2;6;8;9;12;13;20;22;23;24;27;33;36;54;57;58;60;61;68;70
2009-01-02;8;12;16;17;22;23;32;34;38;40;41;45;47;49;57;61;64;65;66;70
