Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2010-01-16;1;2;7;10;14;17;19;28;38;39;44;47;49;50;51;54;58;60;66;68
2010-01-15;3;10;11;16;17;20;24;25;26;31;36;37;39;41;43;45;55;59;66;69
2010-01-14;7;10;11;16;19;24;26;28;31;33;37;39;44;45;49;56;57;63;68;70
2010-01-13;1;4;6;7;11;13;15;17;21;23;25;34;42;48;53;55;58;61;64;69
2010-01-12;1;3;4;14;21;22;26;29;31;32;33;41;42;43;56;57;60;64;69;70
2010-01-11;1;5;7;10;12;15;19;25;29;33;34;43;48;49;50;51;53;55;60;62
2010-01-09;2;5;10;17;23;36;38;39;40;41;42;47;49;53;54;56;57;59;69;70
2010-01-08;4;7;13;14;20;21;22;28;31;35;37;42;44;55;57;59;62;64;66;70
2010-01-07;7;8;11;12;18;20;22;24;26;27;39;49;51;52;56;60;65;66;67;69
2010-01-06;3;5;6;12;15;17;21;22;25;30;33;38;46;47;52;53;54;59;62;70
2010-01-05;3;10;17;18;19;21;27;29;31;33;35;38;41;44;45;47;55;62;67;69
2010-01-04;4;6;13;14;20;23;24;25;26;29;32;33;38;47;51;60;61;62;64;69
2010-01-02;4;5;10;15;18;20;24;33;34;36;40;42;43;48;53;56;59;64;67;69
