Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
1998-01-16;2;3;4;14;18;23;27;31;32;34;46;47;49;52;55;59;64;66;70;73
1998-01-15;11;12;14;19;20;21;22;23;24;29;37;44;45;58;63;66;67;68;74;77
1998-01-14;10;12;13;26;27;28;32;33;34;35;44;51;52;53;54;59;60;64;68;69
1998-01-13;9;13;14;17;25;28;32;33;39;40;49;50;52;54;61;64;71;73;74;80
1998-01-12;1;3;14;18;19;28;30;36;37;47;52;54;55;62;63;64;69;73;78;80
1998-01-10;2;9;19;22;24;30;31;38;40;49;52;55;59;61;63;68;70;71;72;78
1998-01-09;1;4;13;15;22;23;30;31;32;33;55;58;62;63;65;66;71;72;76;80
1998-01-08;4;5;9;11;15;16;20;21;22;23;32;38;39;42;50;52;62;63;75;80
1998-01-07;2;5;6;7;8;14;28;36;39;41;43;45;59;62;70;72;73;75;78;79
1998-01-06;3;4;5;7;8;12;14;16;23;25;30;33;43;48;50;55;58;69;75;79
1998-01-05;12;13;14;21;24;28;31;38;39;46;50;57;58;60;62;65;67;68;72;79
1998-01-03;7;11;12;13;21;27;28;31;36;37;39;43;46;47;51;69;72;77;79;80
1998-01-02;3;9;10;13;18;21;23;35;36;48;50;51;57;58;61;62;65;67;71;73
