Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
1999-01-16;4;14;24;26;27;28;31;34;35;36;39;41;46;48;50;54;62;64;73;75
1999-01-15;1;6;9;13;27;31;32;35;37;38;39;40;44;48;49;57;64;68;73;75
1999-01-14;7;13;19;23;24;26;29;33;35;46;47;51;55;57;58;62;66;70;77;78
1999-01-13;3;5;17;19;28;31;32;39;42;44;47;50;53;55;56;59;60;63;70;72
1999-01-12;4;13;14;22;26;35;41;44;45;46;54;55;57;59;61;65;66;67;73;74
1999-01-11;1;3;7;17;20;21;23;24;28;30;37;38;40;51;52;53;58;60;70;74
1999-01-09;1;2;9;12;19;20;21;24;26;30;31;34;36;42;45;50;63;67;77;78
1999-01-08;3;4;6;7;9;12;16;17;20;22;30;40;44;45;60;61;64;67;71;77
1999-01-07;2;4;12;14;18;21;33;34;39;51;54;62;63;69;70;74;76;77;78;80
1999-01-06;8;14;15;17;21;28;35;36;37;44;46;47;48;49;52;57;59;67;76;80
1999-01-05;1;4;5;8;10;18;22;23;26;28;37;42;43;50;53;68;70;71;72;74
1999-01-04;6;12;14;15;18;21;26;35;37;38;41;49;54;59;62;63;64;65;68;69
1999-01-02;11;18;19;22;27;39;40;44;48;50;53;54;55;62;69;71;72;76;77;78
