Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2001-01-16;2;3;8;18;27;28;29;30;34;35;36;41;47;48;52;53;60;69;71;73
2001-01-15;6;9;12;16;17;21;24;32;37;39;41;42;47;53;57;61;65;71;77;78
2001-01-13;7;11;12;13;21;26;34;38;39;44;48;50;52;56;61;62;63;71;78;79
2001-01-12;3;8;10;16;23;27;29;34;36;38;41;51;53;54;55;56;57;62;70;78
2001-01-11;4;9;13;15;16;18;23;28;35;45;47;48;49;51;55;57;58;60;61;77
2001-01-10;3;5;6;7;12;14;18;20;21;24;26;29;30;31;44;51;52;58;59;79
2001-01-09;2;8;17;18;26;27;36;38;40;44;46;49;54;56;60;63;67;70;71;78
2001-01-08;1;6;10;12;13;24;32;34;37;40;45;51;53;54;57;59;67;68;76;79
2001-01-06;1;4;18;19;24;27;32;39;45;48;51;52;57;65;66;68;73;75;76;80
2001-01-05;3;5;11;18;20;24;26;29;34;38;42;47;51;54;58;65;67;68;70;73
2001-01-04;2;4;19;20;24;27;29;31;44;48;52;53;54;61;62;66;71;73;74;76
2001-01-03;1;4;8;12;13;17;20;21;27;29;47;48;51;52;54;69;70;71;76;79
2001-01-02;1;3;4;5;6;7;8;15;20;30;37;40;48;50;55;58;60;69;76;79
