Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
1997-01-15;7;11;14;18;19;24;25;26;31;37;38;40;45;51;52;53;72;76;79;80
1997-01-14;1;2;6;7;8;14;18;21;33;39;43;53;58;65;70;73;76;77;78;80
1997-01-13;1;7;9;19;27;28;31;39;41;43;54;55;56;58;62;67;70;73;76;80
1997-01-11;2;13;14;18;21;22;24;27;34;38;41;43;46;48;54;62;63;64;71;77
1997-01-10;5;6;9;10;13;15;19;21;27;30;35;41;45;52;61;62;64;65;79;80
1997-01-09;1;5;7;18;23;24;28;30;39;41;45;46;48;54;59;66;67;71;72;77
1997-01-08;1;5;12;22;25;28;31;33;35;36;44;51;53;54;57;58;63;68;71;80
1997-01-07;4;7;8;9;15;29;33;38;39;41;42;45;55;58;60;65;67;70;72;76
1997-01-06;1;8;9;11;17;21;22;31;38;44;48;51;54;55;63;65;68;73;75;78
1997-01-04;1;3;9;14;22;23;28;33;43;53;56;57;61;65;66;67;68;72;76;80
1997-01-03;6;7;10;11;12;14;18;20;22;27;35;42;46;56;60;61;63;64;71;77
1997-01-02;5;17;18;24;27;28;31;33;34;38;41;47;49;56;58;60;68;69;73;78
