Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2021-03-15;2;6;7;11;12;15;21;22;25;28;31;32;33;41;47;48;51;56;59;61
2021-03-14;1;5;7;12;13;14;15;16;23;27;28;32;35;41;47;53;57;58;66;67
2021-03-13;1;4;10;19;20;21;22;24;25;26;32;35;40;44;48;54;58;64;67;70
2021-03-12;7;17;19;22;23;24;29;30;32;34;40;44;49;53;58;59;61;63;68;69
2021-03-11;5;8;9;17;23;28;29;32;34;37;38;43;46;48;51;52;53;59;60;67
2021-03-10;9;13;14;15;16;18;19;20;26;30;32;36;43;48;52;53;58;64;66;67
2021-03-09;4;8;9;18;21;22;29;33;39;43;51;54;56;58;60;61;63;68;69;70
2021-03-08;3;4;12;18;22;26;28;33;34;40;41;46;47;50;54;56;57;66;67;69
2021-03-07;3;4;5;6;7;9;16;22;27;32;34;38;40;42;50;57;58;63;64;70
2021-03-06;4;6;7;10;16;17;20;23;26;27;30;36;44;46;47;48;62;64;67;68
2021-03-05;4;8;12;15;18;22;25;27;29;41;44;45;53;56;58;59;63;66;68;70
2021-03-04;7;8;11;13;16;19;21;23;25;33;34;37;38;39;43;45;57;63;65;67
2021-03-03;1;4;5;8;13;16;17;19;30;32;34;42;44;50;51;57;60;62;66;70
2021-03-02;1;12;13;16;17;18;23;24;31;32;39;45;49;58;59;60;61;63;64;69
2021-03-01;3;6;8;12;13;16;25;28;33;38;40;41;43;48;52;53;59;64;65;68
2021-02-28;6;7;13;16;29;31;36;37;38;47;48;52;53;57;59;61;63;64;68;69
2021-02-27;3;4;12;17;20;21;22;25;30;40;45;46;48;49;54;56;60;63;64;65
2021-02-26;2;3;13;16;19;28;29;36;37;40;41;42;46;48;51;57;60;64;67;70
2021-02-25;4;7;11;17;19;27;30;32;36;37;39;42;45;48;53;55;56;63;66;67
2021-02-24;2;3;10;11;14;15;16;18;19;20;21;28;32;36;42;45;47;56;58;67
2021-02-23;4;6;7;8;9;10;14;17;18;19;23;26;35;37;40;43;59;62;64;68
2021-02-22;2;11;14;19;20;23;24;29;31;32;36;40;43;46;51;55;57;58;63;66
2021-02-21;5;9;10;13;21;23;25;26;27;28;29;35;41;42;43;49;55;60;61;69
2021-02-20;3;10;14;15;19;23;25;29;30;34;39;42;44;51;54;58;64;65;66;70
2021-02-19;2;4;6;13;14;23;24;29;34;38;40;43;46;50;52;54;65;68;69;70
2021-02-18;4;5;10;15;18;19;25;31;33;37;38;45;52;54;57;58;59;64;67;68
2021-02-17;3;5;6;10;12;16;20;24;26;34;36;40;42;47;48;49;57;65;68;70
2021-02-16;5;9;11;12;16;17;28;30;33;34;35;36;37;41;42;43;44;46;53;70
2021-02-15;6;12;13;17;20;21;27;30;33;34;37;38;43;51;58;59;60;64;68;69
2021-02-14;3;4;9;11;20;21;22;24;26;27;28;42;43;49;51;52;53;56;62;68
2021-02-13;1;6;7;10;13;15;21;27;29;42;43;45;48;51;53;54;59;65;67;69
2021-02-12;1;4;7;8;10;15;22;24;26;29;32;33;36;40;52;55;57;59;64;66
2021-02-11;2;6;8;12;14;15;17;22;23;28;33;34;35;36;44;46;47;55;62;66
2021-02-10;1;11;12;15;17;22;24;28;34;36;38;39;43;46;49;51;54;58;62;66
2021-02-09;3;4;7;11;18;21;32;33;35;37;38;40;46;49;50;54;60;61;66;70
2021-02-08;1;7;11;16;17;18;21;22;25;27;31;35;40;41;50;52;54;56;61;63
2021-02-07;4;5;11;19;22;23;25;30;32;34;36;37;38;40;44;49;58;63;66;69
2021-02-06;6;10;16;17;20;23;25;26;27;28;32;48;51;54;56;57;58;60;64;70
2021-02-05;4;5;7;9;13;16;21;29;31;32;34;37;39;49;54;55;56;59;61;64
2021-02-04;3;4;6;7;10;14;15;17;20;28;33;40;42;47;54;57;63;66;68;69
2021-02-03;1;5;10;13;14;18;21;32;36;37;42;43;50;54;57;58;60;66;68;69
2021-02-02;1;8;11;12;16;19;23;32;34;35;39;41;46;51;56;57;58;61;67;69
2021-02-01;5;6;11;17;18;19;22;24;26;31;36;39;45;51;57;61;63;65;66;70
2021-01-31;1;9;16;23;27;32;34;37;38;39;42;43;47;48;52;54;57;58;63;65
2021-01-30;1;6;7;12;14;18;26;32;33;34;37;38;39;40;44;62;64;65;67;69
2021-01-29;2;6;12;13;24;25;27;29;35;42;44;45;49;52;58;60;61;63;64;70
2021-01-28;1;5;8;16;19;20;22;26;29;32;35;41;44;47;50;54;56;61;62;67
2021-01-27;2;3;4;7;11;15;17;20;25;31;45;48;49;52;54;58;59;64;69;70
2021-01-26;2;4;7;12;14;17;18;21;22;23;24;36;37;38;40;41;43;53;59;65
2021-01-25;2;9;10;13;19;20;23;27;34;36;39;42;49;53;56;58;62;64;66;70
2021-01-24;2;6;9;15;16;23;26;32;33;42;47;50;51;53;55;56;61;64;69;70
2021-01-23;2;3;4;9;17;18;21;23;29;35;36;37;39;42;54;56;57;60;66;67
2021-01-22;1;9;10;11;14;18;24;30;31;32;34;35;42;43;46;51;60;62;68;70
2021-01-21;2;8;9;14;16;20;22;25;31;33;35;42;44;55;57;58;60;64;68;69
2021-01-20;1;7;12;17;23;25;27;30;31;33;34;35;36;37;38;41;46;55;57;59
2021-01-19;5;6;10;13;15;17;19;26;29;36;38;41;44;45;47;48;49;53;55;70
2021-01-18;3;4;7;8;9;11;17;19;22;25;28;30;36;50;55;57;59;62;64;67
2021-01-17;1;3;8;14;15;18;19;20;21;30;33;39;44;45;47;48;50;52;57;63
2021-01-16;10;15;16;17;19;27;29;31;33;34;41;48;50;51;52;56;60;64;66;69
2021-01-15;8;13;15;18;19;21;24;26;28;30;32;36;43;45;49;56;59;62;63;66
2021-01-14;1;2;10;11;12;14;17;19;29;30;34;36;37;44;46;47;51;55;60;70
2021-01-13;2;7;8;13;19;24;26;27;28;31;38;41;44;49;52;55;58;59;61;67
2021-01-12;2;6;7;8;9;12;16;19;22;25;28;30;33;36;43;47;51;53;65;67
2021-01-11;4;6;9;12;25;26;28;29;39;40;44;47;53;55;58;61;64;66;67;68
2021-01-10;1;3;4;10;19;26;28;30;35;39;43;46;47;49;50;57;59;61;65;66
2021-01-09;3;12;13;15;16;18;21;23;26;29;30;31;33;38;39;40;45;51;65;70
2021-01-08;7;9;12;16;17;19;20;22;35;36;40;42;43;49;50;51;52;61;64;69
2021-01-07;3;4;11;15;16;17;18;23;29;33;35;41;47;51;56;62;66;68;69;70
2021-01-06;2;4;8;19;27;28;29;34;36;41;44;51;52;53;55;57;60;62;64;68
2021-01-05;1;2;5;21;22;24;26;28;29;38;43;44;49;51;52;57;59;62;64;68
2021-01-04;2;12;16;17;19;20;27;28;34;42;44;48;50;53;54;57;64;67;68;70
2021-01-03;3;4;8;9;12;15;21;22;23;24;35;40;42;45;49;51;55;56;64;67
2021-01-02;6;16;17;18;27;28;38;39;40;44;45;49;53;56;57;58;62;66;68;70
2021-01-01;3;6;8;14;15;16;18;22;23;29;39;40;44;49;50;51;52;54;62;67
