Datum;Nummer 1;Nummer 2;Nummer 3;Nummer 4;Nummer 5;Nummer 6;Nummer 7;Nummer 8;Nummer 9;Nummer 10;Nummer 11;Nummer 12;Nummer 13;Nummer 14;Nummer 15;Nummer 16;Nummer 17;Nummer 18;Nummer 19;Nummer 20
2006-01-14;1;2;3;4;5;11;13;18;19;21;34;35;36;43;56;58;62;65;68;72
2006-01-13;8;10;18;21;27;29;36;38;41;46;48;49;57;58;65;67;72;74;76;78
2006-01-12;3;8;12;14;15;17;25;27;29;34;41;50;53;56;58;60;62;69;70;80
2006-01-11;2;9;10;13;15;16;21;26;30;32;34;35;36;43;44;49;50;54;56;61
2006-01-10;9;12;14;18;28;30;32;33;36;37;41;42;43;51;59;62;68;70;71;75
2006-01-09;2;5;7;14;17;23;26;31;33;35;44;45;46;47;50;57;59;61;72;74
2006-01-07;1;3;5;6;7;27;33;43;45;50;51;53;54;55;57;61;66;70;71;80
2006-01-06;2;4;11;12;18;28;30;32;37;38;40;53;60;61;64;65;71;74;77;78
2006-01-05;8;11;14;17;19;21;24;25;26;30;36;49;51;52;53;64;65;67;72;79
2006-01-04;1;3;12;14;15;16;24;25;26;31;33;37;43;52;55;58;70;71;74;80
2006-01-03;5;8;12;13;14;16;19;22;26;28;39;40;43;44;46;67;69;71;77;78
2006-01-02;13;14;15;16;19;22;25;29;31;33;35;39;42;55;62;63;67;68;75;79
